Year i_index j_index k_index x_coord_m y_coord_m z_coord_m Gas_Saturation
2030-Jan-01 19 11 13 19655.2 19413.1 1049.58 1e-06
2030-Jan-01 20 11 13 19821.3 19413.1 1037.41 1e-06
2030-Jan-01 21 11 13 19987.3 19413.1 1024.75 1e-06
2030-Jan-01 22 11 13 20153.4 19413.1 1020.18 1e-06
2030-Jan-01 23 11 13 20319.5 19413.1 1021.75 1e-06
2030-Jan-01 24 11 13 20485.5 19413.1 1031.17 1e-06
2030-Jan-01 25 11 13 20651.6 19413.1 1047.87 1e-06
2030-Jan-01 26 11 13 20817.7 19413.1 1060.93 1e-06
2030-Jan-01 27 11 13 20983.7 19413.1 1065.28 1e-06
2030-Jan-01 28 11 13 21149.8 19413.1 1065.51 1e-06
2030-Jan-01 29 11 13 21315.9 19413.1 1065.09 1e-06
2030-Jan-01 30 11 13 21481.9 19413.1 1064.88 1e-06
2030-Jan-01 31 11 13 21648 19413.1 1064.69 1e-06
2030-Jan-01 32 11 13 21814.1 19413.1 1065.32 1e-06
2030-Jan-01 33 11 13 21980.1 19413.1 1067.53 1e-06
2030-Jan-01 34 11 13 22146.2 19413.1 1065.28 1e-06
2030-Jan-01 35 11 13 22312.3 19413.1 1064.75 -9999
2030-Jan-01 36 11 13 22478.3 19413.1 1068.09 -9999
2030-Jan-01 37 11 13 22644.4 19413.1 1068.67 -9999
2030-Jan-01 38 11 13 22810.5 19413.1 1063.96 -9999
2030-Jan-01 1 12 13 16666 19570.4 1047.9 1e-06
2030-Jan-01 2 12 13 16832.1 19570.4 1047.95 1e-06
2030-Jan-01 3 12 13 16998.1 19570.4 1048.82 1e-06
2030-Jan-01 4 12 13 17164.2 19570.4 1049.81 1e-06
2030-Jan-01 5 12 13 17330.3 19570.4 1054.47 1e-06
2030-Jan-01 6 12 13 17496.3 19570.4 1061.28 1e-06
2030-Jan-01 7 12 13 17662.4 19570.4 1063.71 1e-06
2030-Jan-01 8 12 13 17828.5 19570.4 1063.31 1e-06
2030-Jan-01 9 12 13 17994.5 19570.4 1058.41 1e-06
2030-Jan-01 10 12 13 18160.6 19570.4 1043.01 1e-06
2030-Jan-01 11 12 13 18326.7 19570.4 1027.93 1e-06
2030-Jan-01 12 12 13 18492.7 19570.4 1026.57 1e-06
2030-Jan-01 13 12 13 18658.8 19570.4 1031.6 1e-06
2030-Jan-01 14 12 13 18824.9 19570.4 1031.24 1e-06
2030-Jan-01 15 12 13 18990.9 19570.4 1029.03 1e-06
2030-Jan-01 16 12 13 19157 19570.4 1039.55 1e-06
2030-Jan-01 17 12 13 19323.1 19570.4 1051.61 1e-06
2030-Jan-01 18 12 13 19489.1 19570.4 1052.95 1e-06
2030-Jan-01 19 12 13 19655.2 19570.4 1046.75 1e-06
2030-Jan-01 20 12 13 19821.3 19570.4 1033.88 1e-06
2030-Jan-01 21 12 13 19987.3 19570.4 1023.19 1e-06
2030-Jan-01 22 12 13 20153.4 19570.4 1020.1 1e-06
2030-Jan-01 23 12 13 20319.5 19570.4 1021.5 1e-06
2030-Jan-01 24 12 13 20485.5 19570.4 1027.94 1e-06
2030-Jan-01 25 12 13 20651.6 19570.4 1048.77 1e-06
2030-Jan-01 26 12 13 20817.7 19570.4 1065.18 1e-06
2030-Jan-01 27 12 13 20983.7 19570.4 1066.66 1e-06
2030-Jan-01 28 12 13 21149.8 19570.4 1066.42 1e-06
2030-Jan-01 29 12 13 21315.9 19570.4 1065 1e-06
2030-Jan-01 30 12 13 21481.9 19570.4 1064.08 1e-06
2030-Jan-01 31 12 13 21648 19570.4 1064.34 1e-06
2030-Jan-01 32 12 13 21814.1 19570.4 1064.61 1e-06
2030-Jan-01 33 12 13 21980.1 19570.4 1065.89 1e-06
2030-Jan-01 34 12 13 22146.2 19570.4 1065.36 1e-06
2030-Jan-01 35 12 13 22312.3 19570.4 1065.2 -9999
2030-Jan-01 36 12 13 22478.3 19570.4 1066.03 -9999
2030-Jan-01 37 12 13 22644.4 19570.4 1066.52 -9999
2030-Jan-01 38 12 13 22810.5 19570.4 1065.96 -9999
2030-Jan-01 1 13 13 16666 19727.6 1049.72 1e-06
2030-Jan-01 2 13 13 16832.1 19727.6 1051.31 1e-06
2030-Jan-01 3 13 13 16998.1 19727.6 1051.26 1e-06
2030-Jan-01 4 13 13 17164.2 19727.6 1053.6 1e-06
2030-Jan-01 5 13 13 17330.3 19727.6 1058.79 1e-06
2030-Jan-01 6 13 13 17496.3 19727.6 1060.18 1e-06
2030-Jan-01 7 13 13 17662.4 19727.6 1060.21 1e-06
2030-Jan-01 8 13 13 17828.5 19727.6 1059.66 1e-06
2030-Jan-01 9 13 13 17994.5 19727.6 1053.42 1e-06
2030-Jan-01 10 13 13 18160.6 19727.6 1033.72 1e-06
2030-Jan-01 11 13 13 18326.7 19727.6 1014.59 1e-06
2030-Jan-01 12 13 13 18492.7 19727.6 1013.75 1e-06
2030-Jan-01 13 13 13 18658.8 19727.6 1015.36 1e-06
2030-Jan-01 14 13 13 18824.9 19727.6 1016.42 1e-06
2030-Jan-01 15 13 13 18990.9 19727.6 1021.79 1e-06
2030-Jan-01 16 13 13 19157 19727.6 1038.53 1e-06
2030-Jan-01 17 13 13 19323.1 19727.6 1053.62 1e-06
2030-Jan-01 18 13 13 19489.1 19727.6 1049.94 1e-06
2030-Jan-01 19 13 13 19655.2 19727.6 1038 1e-06
2030-Jan-01 20 13 13 19821.3 19727.6 1027.62 1e-06
2030-Jan-01 21 13 13 19987.3 19727.6 1021.44 1e-06
2030-Jan-01 22 13 13 20153.4 19727.6 1018.2 1e-06
2030-Jan-01 23 13 13 20319.5 19727.6 1018.38 1e-06
2030-Jan-01 24 13 13 20485.5 19727.6 1022.05 1e-06
2030-Jan-01 25 13 13 20651.6 19727.6 1044.35 1e-06
2030-Jan-01 26 13 13 20817.7 19727.6 1065.09 1e-06
2030-Jan-01 27 13 13 20983.7 19727.6 1066.88 1e-06
2030-Jan-01 28 13 13 21149.8 19727.6 1065.9 1e-06
2030-Jan-01 29 13 13 21315.9 19727.6 1063.19 1e-06
2030-Jan-01 30 13 13 21481.9 19727.6 1061.32 1e-06
2030-Jan-01 31 13 13 21648 19727.6 1062.53 1e-06
2030-Jan-01 32 13 13 21814.1 19727.6 1063.38 1e-06
2030-Jan-01 33 13 13 21980.1 19727.6 1064.4 1e-06
2030-Jan-01 34 13 13 22146.2 19727.6 1065.12 1e-06
2030-Jan-01 35 13 13 22312.3 19727.6 1061.5 -9999
2030-Jan-01 36 13 13 22478.3 19727.6 1056.98 -9999
2030-Jan-01 37 13 13 22644.4 19727.6 1055.17 -9999
2030-Jan-01 38 13 13 22810.5 19727.6 1053.94 -9999
2030-Jan-01 1 14 13 16666 19884.9 1050.71 1e-06
2030-Jan-01 2 14 13 16832.1 19884.9 1052.72 1e-06
2030-Jan-01 3 14 13 16998.1 19884.9 1052.89 1e-06
2030-Jan-01 4 14 13 17164.2 19884.9 1056.66 1e-06
2030-Jan-01 5 14 13 17330.3 19884.9 1062.38 1e-06
2030-Jan-01 6 14 13 17496.3 19884.9 1059.15 1e-06
2030-Jan-01 7 14 13 17662.4 19884.9 1056.95 1e-06
2030-Jan-01 8 14 13 17828.5 19884.9 1058.85 1e-06
2030-Jan-01 9 14 13 17994.5 19884.9 1053.16 1e-06
2030-Jan-01 10 14 13 18160.6 19884.9 1038.42 1e-06
2030-Jan-01 11 14 13 18326.7 19884.9 1019.11 1e-06
2030-Jan-01 12 14 13 18492.7 19884.9 1010.77 1e-06
2030-Jan-01 13 14 13 18658.8 19884.9 1009.26 1e-06
2030-Jan-01 14 14 13 18824.9 19884.9 1008.95 1e-06
2030-Jan-01 15 14 13 18990.9 19884.9 1022.9 1e-06
2030-Jan-01 16 14 13 19157 19884.9 1043.54 1e-06
2030-Jan-01 17 14 13 19323.1 19884.9 1051.49 1e-06
2030-Jan-01 18 14 13 19489.1 19884.9 1042.67 1e-06
2030-Jan-01 19 14 13 19655.2 19884.9 1029.45 1e-06
2030-Jan-01 20 14 13 19821.3 19884.9 1021.62 1e-06
2030-Jan-01 21 14 13 19987.3 19884.9 1017.39 1e-06
2030-Jan-01 22 14 13 20153.4 19884.9 1014.64 1e-06
2030-Jan-01 23 14 13 20319.5 19884.9 1013.83 1e-06
2030-Jan-01 24 14 13 20485.5 19884.9 1018.33 1e-06
2030-Jan-01 25 14 13 20651.6 19884.9 1039.9 1e-06
2030-Jan-01 26 14 13 20817.7 19884.9 1061.55 1e-06
2030-Jan-01 27 14 13 20983.7 19884.9 1065.94 1e-06
2030-Jan-01 28 14 13 21149.8 19884.9 1062.57 1e-06
2030-Jan-01 29 14 13 21315.9 19884.9 1056.51 1e-06
2030-Jan-01 30 14 13 21481.9 19884.9 1053.18 1e-06
2030-Jan-01 31 14 13 21648 19884.9 1054.74 1e-06
2030-Jan-01 32 14 13 21814.1 19884.9 1060.84 1e-06
2030-Jan-01 33 14 13 21980.1 19884.9 1064.74 1e-06
2030-Jan-01 34 14 13 22146.2 19884.9 1060.35 1e-06
2030-Jan-01 35 14 13 22312.3 19884.9 1052.77 1e-06
2030-Jan-01 36 14 13 22478.3 19884.9 1045.85 -9999
2030-Jan-01 37 14 13 22644.4 19884.9 1037.96 -9999
2030-Jan-01 38 14 13 22810.5 19884.9 1027.95 -9999
2030-Jan-01 1 15 13 16666 20042.1 1052.25 1e-06
2030-Jan-01 2 15 13 16832.1 20042.1 1052.4 1e-06
2030-Jan-01 3 15 13 16998.1 20042.1 1052.31 1e-06
2030-Jan-01 4 15 13 17164.2 20042.1 1057.61 1e-06
2030-Jan-01 5 15 13 17330.3 20042.1 1062.62 1e-06
2030-Jan-01 6 15 13 17496.3 20042.1 1058.93 1e-06
2030-Jan-01 7 15 13 17662.4 20042.1 1057.14 1e-06
2030-Jan-01 8 15 13 17828.5 20042.1 1058.24 1e-06
2030-Jan-01 9 15 13 17994.5 20042.1 1053.31 1e-06
2030-Jan-01 10 15 13 18160.6 20042.1 1044.15 1e-06
2030-Jan-01 11 15 13 18326.7 20042.1 1030.46 1e-06
2030-Jan-01 12 15 13 18492.7 20042.1 1015.02 1e-06
2030-Jan-01 13 15 13 18658.8 20042.1 1007.32 1e-06
2030-Jan-01 14 15 13 18824.9 20042.1 1008.72 1e-06
2030-Jan-01 15 15 13 18990.9 20042.1 1029.44 1e-06
2030-Jan-01 16 15 13 19157 20042.1 1049.22 1e-06
2030-Jan-01 17 15 13 19323.1 20042.1 1047.58 1e-06
2030-Jan-01 18 15 13 19489.1 20042.1 1037.09 1e-06
2030-Jan-01 19 15 13 19655.2 20042.1 1025.11 1e-06
2030-Jan-01 20 15 13 19821.3 20042.1 1017 1e-06
2030-Jan-01 21 15 13 19987.3 20042.1 1013.32 1e-06
2030-Jan-01 22 15 13 20153.4 20042.1 1012.46 1e-06
2030-Jan-01 23 15 13 20319.5 20042.1 1011.18 1e-06
2030-Jan-01 24 15 13 20485.5 20042.1 1015.9 1e-06
2030-Jan-01 25 15 13 20651.6 20042.1 1036.23 1e-06
2030-Jan-01 26 15 13 20817.7 20042.1 1057.44 1e-06
2030-Jan-01 27 15 13 20983.7 20042.1 1064.73 1e-06
2030-Jan-01 28 15 13 21149.8 20042.1 1061.92 1e-06
2030-Jan-01 29 15 13 21315.9 20042.1 1055.75 1e-06
2030-Jan-01 30 15 13 21481.9 20042.1 1052.02 1e-06
2030-Jan-01 31 15 13 21648 20042.1 1053.24 1e-06
2030-Jan-01 32 15 13 21814.1 20042.1 1060.47 1e-06
2030-Jan-01 33 15 13 21980.1 20042.1 1065.02 1e-06
2030-Jan-01 34 15 13 22146.2 20042.1 1056.28 1e-06
2030-Jan-01 35 15 13 22312.3 20042.1 1046.11 1e-06
2030-Jan-01 36 15 13 22478.3 20042.1 1040.68 -9999
2030-Jan-01 37 15 13 22644.4 20042.1 1031.57 -9999
2030-Jan-01 38 15 13 22810.5 20042.1 1017.25 -9999
2030-Jan-01 1 16 13 16666 20199.4 1053.55 1e-06
2030-Jan-01 2 16 13 16832.1 20199.4 1053.58 1e-06
2030-Jan-01 3 16 13 16998.1 20199.4 1052.91 1e-06
2030-Jan-01 4 16 13 17164.2 20199.4 1057.28 1e-06
2030-Jan-01 5 16 13 17330.3 20199.4 1059.33 1e-06
2030-Jan-01 6 16 13 17496.3 20199.4 1056.25 1e-06
2030-Jan-01 7 16 13 17662.4 20199.4 1056.43 1e-06
2030-Jan-01 8 16 13 17828.5 20199.4 1056.91 1e-06
2030-Jan-01 9 16 13 17994.5 20199.4 1055.44 1e-06
2030-Jan-01 10 16 13 18160.6 20199.4 1051.71 1e-06
2030-Jan-01 11 16 13 18326.7 20199.4 1045 1e-06
2030-Jan-01 12 16 13 18492.7 20199.4 1029.19 1e-06
2030-Jan-01 13 16 13 18658.8 20199.4 1020.51 1e-06
2030-Jan-01 14 16 13 18824.9 20199.4 1025.99 1e-06
2030-Jan-01 15 16 13 18990.9 20199.4 1038.1 1e-06
2030-Jan-01 16 16 13 19157 20199.4 1047.95 1e-06
2030-Jan-01 17 16 13 19323.1 20199.4 1044.98 1e-06
2030-Jan-01 18 16 13 19489.1 20199.4 1035.34 1e-06
2030-Jan-01 19 16 13 19655.2 20199.4 1022.79 1e-06
2030-Jan-01 20 16 13 19821.3 20199.4 1012.84 1e-06
2030-Jan-01 21 16 13 19987.3 20199.4 1010.14 1e-06
2030-Jan-01 22 16 13 20153.4 20199.4 1011.36 1e-06
2030-Jan-01 23 16 13 20319.5 20199.4 1009.71 1e-06
2030-Jan-01 24 16 13 20485.5 20199.4 1012.45 1e-06
2030-Jan-01 25 16 13 20651.6 20199.4 1025.69 1e-06
2030-Jan-01 26 16 13 20817.7 20199.4 1048.08 1e-06
2030-Jan-01 27 16 13 20983.7 20199.4 1064.25 1e-06
2030-Jan-01 28 16 13 21149.8 20199.4 1064.65 1e-06
2030-Jan-01 29 16 13 21315.9 20199.4 1059.69 1e-06
2030-Jan-01 30 16 13 21481.9 20199.4 1057.43 1e-06
2030-Jan-01 31 16 13 21648 20199.4 1057.49 1e-06
2030-Jan-01 32 16 13 21814.1 20199.4 1061.25 1e-06
2030-Jan-01 33 16 13 21980.1 20199.4 1066.49 1e-06
2030-Jan-01 34 16 13 22146.2 20199.4 1057.26 1e-06
2030-Jan-01 35 16 13 22312.3 20199.4 1044.06 1e-06
2030-Jan-01 36 16 13 22478.3 20199.4 1038.13 1e-06
2030-Jan-01 37 16 13 22644.4 20199.4 1033.27 -9999
2030-Jan-01 38 16 13 22810.5 20199.4 1022.35 -9999
2030-Jan-01 1 17 13 16666 20356.6 1055.67 -9999
2030-Jan-01 2 17 13 16832.1 20356.6 1057.4 -9999
2030-Jan-01 3 17 13 16998.1 20356.6 1055.59 1e-06
2030-Jan-01 4 17 13 17164.2 20356.6 1053.41 1e-06
2030-Jan-01 5 17 13 17330.3 20356.6 1052.45 1e-06
2030-Jan-01 6 17 13 17496.3 20356.6 1053.07 1e-06
2030-Jan-01 7 17 13 17662.4 20356.6 1054.71 1e-06
2030-Jan-01 8 17 13 17828.5 20356.6 1055.28 1e-06
2030-Jan-01 9 17 13 17994.5 20356.6 1056.19 1e-06
2030-Jan-01 10 17 13 18160.6 20356.6 1055.91 1e-06
2030-Jan-01 11 17 13 18326.7 20356.6 1053.56 1e-06
2030-Jan-01 12 17 13 18492.7 20356.6 1046.88 1e-06
2030-Jan-01 13 17 13 18658.8 20356.6 1045.05 1e-06
2030-Jan-01 14 17 13 18824.9 20356.6 1048.39 1e-06
2030-Jan-01 15 17 13 18990.9 20356.6 1049.34 1e-06
2030-Jan-01 16 17 13 19157 20356.6 1048.57 1e-06
2030-Jan-01 17 17 13 19323.1 20356.6 1043.32 1e-06
2030-Jan-01 18 17 13 19489.1 20356.6 1034.03 1e-06
2030-Jan-01 19 17 13 19655.2 20356.6 1021.49 1e-06
2030-Jan-01 20 17 13 19821.3 20356.6 1011.16 1e-06
2030-Jan-01 21 17 13 19987.3 20356.6 1008.23 1e-06
2030-Jan-01 22 17 13 20153.4 20356.6 1011.6 1e-06
2030-Jan-01 23 17 13 20319.5 20356.6 1009.76 1e-06
2030-Jan-01 24 17 13 20485.5 20356.6 1008.99 1e-06
2030-Jan-01 25 17 13 20651.6 20356.6 1015.3 1e-06
2030-Jan-01 26 17 13 20817.7 20356.6 1039.41 1e-06
2030-Jan-01 27 17 13 20983.7 20356.6 1063.48 1e-06
2030-Jan-01 28 17 13 21149.8 20356.6 1065.05 1e-06
2030-Jan-01 29 17 13 21315.9 20356.6 1061.57 1e-06
2030-Jan-01 30 17 13 21481.9 20356.6 1060.5 1e-06
2030-Jan-01 31 17 13 21648 20356.6 1059.78 1e-06
2030-Jan-01 32 17 13 21814.1 20356.6 1060.77 1e-06
2030-Jan-01 33 17 13 21980.1 20356.6 1061.84 1e-06
2030-Jan-01 34 17 13 22146.2 20356.6 1053.8 1e-06
2030-Jan-01 35 17 13 22312.3 20356.6 1044.71 1e-06
2030-Jan-01 36 17 13 22478.3 20356.6 1039.71 1e-06
2030-Jan-01 37 17 13 22644.4 20356.6 1037.59 -9999
2030-Jan-01 38 17 13 22810.5 20356.6 1030.79 -9999
2030-Jan-01 1 18 13 16666 20513.9 1057.89 -9999
2030-Jan-01 2 18 13 16832.1 20513.9 1059.53 -9999
2030-Jan-01 3 18 13 16998.1 20513.9 1055.92 1e-06
2030-Jan-01 4 18 13 17164.2 20513.9 1051.07 1e-06
2030-Jan-01 5 18 13 17330.3 20513.9 1050.82 1e-06
2030-Jan-01 6 18 13 17496.3 20513.9 1052.47 1e-06
2030-Jan-01 7 18 13 17662.4 20513.9 1053.41 1e-06
2030-Jan-01 8 18 13 17828.5 20513.9 1054.3 1e-06
2030-Jan-01 9 18 13 17994.5 20513.9 1053.9 1e-06
2030-Jan-01 10 18 13 18160.6 20513.9 1052.78 1e-06
2030-Jan-01 11 18 13 18326.7 20513.9 1054.56 1e-06
2030-Jan-01 12 18 13 18492.7 20513.9 1056.25 1e-06
2030-Jan-01 13 18 13 18658.8 20513.9 1056.11 1e-06
2030-Jan-01 14 18 13 18824.9 20513.9 1054.86 1e-06
2030-Jan-01 15 18 13 18990.9 20513.9 1053.64 1e-06
2030-Jan-01 16 18 13 19157 20513.9 1051.23 1e-06
2030-Jan-01 17 18 13 19323.1 20513.9 1044.26 1e-06
2030-Jan-01 18 18 13 19489.1 20513.9 1033.37 1e-06
2030-Jan-01 19 18 13 19655.2 20513.9 1021.91 1e-06
2030-Jan-01 20 18 13 19821.3 20513.9 1012.73 1e-06
2030-Jan-01 21 18 13 19987.3 20513.9 1007.42 1e-06
2030-Jan-01 22 18 13 20153.4 20513.9 1009.41 1e-06
2030-Jan-01 23 18 13 20319.5 20513.9 1009.18 1e-06
2030-Jan-01 24 18 13 20485.5 20513.9 1006.92 1e-06
2030-Jan-01 25 18 13 20651.6 20513.9 1012.07 1e-06
2030-Jan-01 26 18 13 20817.7 20513.9 1036.11 1e-06
2030-Jan-01 27 18 13 20983.7 20513.9 1061.1 1e-06
2030-Jan-01 28 18 13 21149.8 20513.9 1065.17 1e-06
2030-Jan-01 29 18 13 21315.9 20513.9 1063.55 1e-06
2030-Jan-01 30 18 13 21481.9 20513.9 1062.03 1e-06
2030-Jan-01 31 18 13 21648 20513.9 1062.57 1e-06
2030-Jan-01 32 18 13 21814.1 20513.9 1062.29 1e-06
2030-Jan-01 33 18 13 21980.1 20513.9 1055.6 1e-06
2030-Jan-01 34 18 13 22146.2 20513.9 1048.29 1e-06
2030-Jan-01 35 18 13 22312.3 20513.9 1044.06 1e-06
2030-Jan-01 36 18 13 22478.3 20513.9 1044.61 1e-06
2030-Jan-01 37 18 13 22644.4 20513.9 1044.83 1e-06
2030-Jan-01 38 18 13 22810.5 20513.9 1038.69 -9999
2030-Jan-01 1 19 13 16666 20671.1 1058.55 -9999
2030-Jan-01 2 19 13 16832.1 20671.1 1058.79 -9999
2030-Jan-01 3 19 13 16998.1 20671.1 1054.49 1e-06
2030-Jan-01 4 19 13 17164.2 20671.1 1052.23 1e-06
2030-Jan-01 5 19 13 17330.3 20671.1 1053.75 1e-06
2030-Jan-01 6 19 13 17496.3 20671.1 1053.64 1e-06
2030-Jan-01 7 19 13 17662.4 20671.1 1053.02 1e-06
2030-Jan-01 8 19 13 17828.5 20671.1 1053.84 1e-06
2030-Jan-01 9 19 13 17994.5 20671.1 1053.16 1e-06
2030-Jan-01 10 19 13 18160.6 20671.1 1052.82 1e-06
2030-Jan-01 11 19 13 18326.7 20671.1 1055.9 1e-06
2030-Jan-01 12 19 13 18492.7 20671.1 1055.89 1e-06
2030-Jan-01 13 19 13 18658.8 20671.1 1055.15 1e-06
2030-Jan-01 14 19 13 18824.9 20671.1 1055.34 1e-06
2030-Jan-01 15 19 13 18990.9 20671.1 1055.03 1e-06
2030-Jan-01 16 19 13 19157 20671.1 1053.04 1e-06
2030-Jan-01 17 19 13 19323.1 20671.1 1044.53 1e-06
2030-Jan-01 18 19 13 19489.1 20671.1 1033.12 1e-06
2030-Jan-01 19 19 13 19655.2 20671.1 1024.72 1e-06
2030-Jan-01 20 19 13 19821.3 20671.1 1017.41 1e-06
2030-Jan-01 21 19 13 19987.3 20671.1 1010.68 1e-06
2030-Jan-01 22 19 13 20153.4 20671.1 1009.17 1e-06
2030-Jan-01 23 19 13 20319.5 20671.1 1010.81 1e-06
2030-Jan-01 24 19 13 20485.5 20671.1 1010.6 1e-06
2030-Jan-01 25 19 13 20651.6 20671.1 1013.91 1e-06
2030-Jan-01 26 19 13 20817.7 20671.1 1034.19 1e-06
2030-Jan-01 27 19 13 20983.7 20671.1 1057.12 1e-06
2030-Jan-01 28 19 13 21149.8 20671.1 1063.76 1e-06
2030-Jan-01 29 19 13 21315.9 20671.1 1063.71 1e-06
2030-Jan-01 30 19 13 21481.9 20671.1 1062.67 1e-06
2030-Jan-01 31 19 13 21648 20671.1 1063.03 1e-06
2030-Jan-01 32 19 13 21814.1 20671.1 1061.94 1e-06
2030-Jan-01 33 19 13 21980.1 20671.1 1053.65 1e-06
2030-Jan-01 34 19 13 22146.2 20671.1 1039.19 1e-06
2030-Jan-01 35 19 13 22312.3 20671.1 1029.69 1e-06
2030-Jan-01 36 19 13 22478.3 20671.1 1040.47 1e-06
2030-Jan-01 37 19 13 22644.4 20671.1 1052.45 1e-06
2030-Jan-01 38 19 13 22810.5 20671.1 1049.84 -9999
2030-Jan-01 1 20 13 16666 20828.4 1057.69 -9999
2030-Jan-01 2 20 13 16832.1 20828.4 1056.04 -9999
2030-Jan-01 3 20 13 16998.1 20828.4 1053.8 1e-06
2030-Jan-01 4 20 13 17164.2 20828.4 1052.97 1e-06
2030-Jan-01 5 20 13 17330.3 20828.4 1053.74 1e-06
2030-Jan-01 6 20 13 17496.3 20828.4 1054.25 1e-06
2030-Jan-01 7 20 13 17662.4 20828.4 1054.79 1e-06
2030-Jan-01 8 20 13 17828.5 20828.4 1053.53 1e-06
2030-Jan-01 9 20 13 17994.5 20828.4 1051.56 1e-06
2030-Jan-01 10 20 13 18160.6 20828.4 1052.21 1e-06
2030-Jan-01 11 20 13 18326.7 20828.4 1055.64 1e-06
2030-Jan-01 12 20 13 18492.7 20828.4 1056.25 1e-06
2030-Jan-01 13 20 13 18658.8 20828.4 1056.62 1e-06
2030-Jan-01 14 20 13 18824.9 20828.4 1057.47 1e-06
2030-Jan-01 15 20 13 18990.9 20828.4 1056.6 1e-06
2030-Jan-01 16 20 13 19157 20828.4 1054.87 1e-06
2030-Jan-01 17 20 13 19323.1 20828.4 1048.64 1e-06
2030-Jan-01 18 20 13 19489.1 20828.4 1038.17 1e-06
2030-Jan-01 19 20 13 19655.2 20828.4 1028.31 1e-06
2030-Jan-01 20 20 13 19821.3 20828.4 1020.77 1e-06
2030-Jan-01 21 20 13 19987.3 20828.4 1016.84 1e-06
2030-Jan-01 22 20 13 20153.4 20828.4 1017.17 1e-06
2030-Jan-01 23 20 13 20319.5 20828.4 1022.64 1e-06
2030-Jan-01 24 20 13 20485.5 20828.4 1032.54 1e-06
2030-Jan-01 25 20 13 20651.6 20828.4 1039.06 1e-06
2030-Jan-01 26 20 13 20817.7 20828.4 1047.99 1e-06
2030-Jan-01 27 20 13 20983.7 20828.4 1058.39 1e-06
2030-Jan-01 28 20 13 21149.8 20828.4 1062.59 1e-06
2030-Jan-01 29 20 13 21315.9 20828.4 1064.39 1e-06
2030-Jan-01 30 20 13 21481.9 20828.4 1064.8 1e-06
2030-Jan-01 31 20 13 21648 20828.4 1061.25 1e-06
2030-Jan-01 32 20 13 21814.1 20828.4 1055.47 1e-06
2030-Jan-01 33 20 13 21980.1 20828.4 1045.54 1e-06
2030-Jan-01 34 20 13 22146.2 20828.4 1027.59 1e-06
2030-Jan-01 35 20 13 22312.3 20828.4 1014.63 1e-06
2030-Jan-01 36 20 13 22478.3 20828.4 1023.06 1e-06
2030-Jan-01 37 20 13 22644.4 20828.4 1041.35 1e-06
2030-Jan-01 38 20 13 22810.5 20828.4 1046.84 1e-06
2030-Jan-01 1 21 13 16666 20985.6 1057.05 1e-06
2030-Jan-01 2 21 13 16832.1 20985.6 1054.88 1e-06
2030-Jan-01 3 21 13 16998.1 20985.6 1055.36 1e-06
2030-Jan-01 4 21 13 17164.2 20985.6 1055.03 1e-06
2030-Jan-01 5 21 13 17330.3 20985.6 1053.7 1e-06
2030-Jan-01 6 21 13 17496.3 20985.6 1054.17 1e-06
2030-Jan-01 7 21 13 17662.4 20985.6 1057.04 1e-06
2030-Jan-01 8 21 13 17828.5 20985.6 1054 1e-06
2030-Jan-01 9 21 13 17994.5 20985.6 1049.88 1e-06
2030-Jan-01 10 21 13 18160.6 20985.6 1051.56 1e-06
2030-Jan-01 11 21 13 18326.7 20985.6 1054.91 1e-06
2030-Jan-01 12 21 13 18492.7 20985.6 1057.32 1e-06
2030-Jan-01 13 21 13 18658.8 20985.6 1058.99 1e-06
2030-Jan-01 14 21 13 18824.9 20985.6 1059.71 1e-06
2030-Jan-01 15 21 13 18990.9 20985.6 1058.09 1e-06
2030-Jan-01 16 21 13 19157 20985.6 1056.62 1e-06
2030-Jan-01 17 21 13 19323.1 20985.6 1055.56 1e-06
2030-Jan-01 18 21 13 19489.1 20985.6 1045.52 1e-06
2030-Jan-01 19 21 13 19655.2 20985.6 1032.05 1e-06
2030-Jan-01 20 21 13 19821.3 20985.6 1024.53 1e-06
2030-Jan-01 21 21 13 19987.3 20985.6 1023.41 1e-06
2030-Jan-01 22 21 13 20153.4 20985.6 1025.77 1e-06
2030-Jan-01 23 21 13 20319.5 20985.6 1033.75 1e-06
2030-Jan-01 24 21 13 20485.5 20985.6 1050.82 1e-06
2030-Jan-01 25 21 13 20651.6 20985.6 1060.78 1e-06
2030-Jan-01 26 21 13 20817.7 20985.6 1061.3 1e-06
2030-Jan-01 27 21 13 20983.7 20985.6 1061.12 1e-06
2030-Jan-01 28 21 13 21149.8 20985.6 1061.89 1e-06
2030-Jan-01 29 21 13 21315.9 20985.6 1064.31 1e-06
2030-Jan-01 30 21 13 21481.9 20985.6 1066.89 1e-06
2030-Jan-01 31 21 13 21648 20985.6 1066.35 1e-06
2030-Jan-01 32 21 13 21814.1 20985.6 1057.32 1e-06
2030-Jan-01 33 21 13 21980.1 20985.6 1044.3 1e-06
2030-Jan-01 34 21 13 22146.2 20985.6 1028.46 1e-06
2030-Jan-01 35 21 13 22312.3 20985.6 1011.92 1e-06
2030-Jan-01 36 21 13 22478.3 20985.6 1009.12 1e-06
2030-Jan-01 37 21 13 22644.4 20985.6 1019.61 1e-06
2030-Jan-01 38 21 13 22810.5 20985.6 1032.44 1e-06
2030-Jan-01 1 22 13 16666 21142.9 1056.25 1e-06
